Network Category,Time Step,Robot ID,X, Y,Degree, SD Est
12-Matrix,117,5,50,50,4,3.8500001
12-Matrix,117,6,100,50,4,3.8500001
12-Matrix,117,7,150,50,3,2.9333334
12-Matrix,117,8,0,100,2,2.2
12-Matrix,117,9,50,100,3,3
12-Matrix,117,10,100,100,3,3
12-Matrix,117,11,150,100,2,2.2
12-Matrix,118,0,0,0,2,2.2
12-Matrix,118,1,50,0,3,3
12-Matrix,118,2,100,0,3,3
12-Matrix,118,3,150,0,2,2.2
12-Matrix,118,4,0,50,3,2.9333334
12-Matrix,118,5,50,50,4,3.8500001
12-Matrix,118,6,100,50,4,3.8500001
12-Matrix,118,7,150,50,3,2.9333334
12-Matrix,118,8,0,100,2,2.2
12-Matrix,118,9,50,100,3,3
12-Matrix,118,10,100,100,3,3
12-Matrix,118,11,150,100,2,2.2
12-Matrix,119,0,0,0,2,2.2
12-Matrix,119,1,50,0,3,3
12-Matrix,119,2,100,0,3,3
12-Matrix,119,3,150,0,2,2.2
12-Matrix,119,4,0,50,3,2.9333334
12-Matrix,119,5,50,50,4,3.8500001
12-Matrix,119,6,100,50,4,3.8500001
12-Matrix,119,7,150,50,3,2.9333334
12-Matrix,119,8,0,100,2,2.2
12-Matrix,119,9,50,100,3,3
12-Matrix,119,10,100,100,3,3
12-Matrix,119,11,150,100,2,2.2
12-Matrix,120,0,0,0,2,2.2
12-Matrix,120,1,50,0,3,3
12-Matrix,120,2,100,0,3,3
12-Matrix,120,3,150,0,2,2.2
12-Matrix,120,4,0,50,3,2.9333334
12-Matrix,120,5,50,50,4,3.8500001
12-Matrix,120,6,100,50,4,3.8500001
12-Matrix,120,7,150,50,3,2.9333334
12-Matrix,120,8,0,100,2,2.2
12-Matrix,120,9,50,100,3,3
12-Matrix,120,10,100,100,3,3
12-Matrix,120,11,150,100,2,2.2
12-Matrix,121,0,0,0,2,2.2
12-Matrix,121,1,50,0,3,3
12-Matrix,121,2,100,0,3,3
12-Matrix,121,3,150,0,2,2.2
12-Matrix,121,4,0,50,3,2.9333334
12-Matrix,121,5,50,50,4,3.8500001
12-Matrix,121,6,100,50,4,3.8500001
12-Matrix,121,7,150,50,3,2.9333334
12-Matrix,121,8,0,100,2,2.2
12-Matrix,121,9,50,100,3,3
12-Matrix,121,10,100,100,3,3
12-Matrix,121,11,150,100,2,2.2
12-Matrix,122,0,0,0,2,2.2
12-Matrix,122,1,50,0,3,3
12-Matrix,122,2,100,0,3,3
12-Matrix,122,3,150,0,2,2.2
12-Matrix,122,4,0,50,3,2.9333334
12-Matrix,122,5,50,50,4,3.8500001
12-Matrix,122,6,100,50,4,3.8500001
12-Matrix,122,7,150,50,3,2.9333334
12-Matrix,122,8,0,100,2,2.2
12-Matrix,122,9,50,100,3,3
12-Matrix,122,10,100,100,3,3
12-Matrix,122,11,150,100,2,2.2
12-Matrix,123,0,0,0,2,2.2
12-Matrix,123,1,50,0,3,3
12-Matrix,123,2,100,0,3,3
12-Matrix,123,3,150,0,2,2.2
12-Matrix,123,4,0,50,3,2.9333334
12-Matrix,123,5,50,50,4,3.8500001
12-Matrix,123,6,100,50,4,3.8500001
12-Matrix,123,7,150,50,3,2.9333334
12-Matrix,123,8,0,100,2,2.2
12-Matrix,123,9,50,100,3,3
12-Matrix,123,10,100,100,3,3
12-Matrix,123,11,150,100,2,2.2
12-Matrix,124,0,0,0,2,2.2
12-Matrix,124,1,50,0,3,3
12-Matrix,124,2,100,0,3,3
12-Matrix,124,3,150,0,2,2.2
12-Matrix,124,4,0,50,3,2.9333334
12-Matrix,124,5,50,50,4,3.8500001
12-Matrix,124,6,100,50,4,3.8500001
12-Matrix,124,7,150,50,3,2.9333334
12-Matrix,124,8,0,100,2,2.2
12-Matrix,124,9,50,100,3,3
12-Matrix,124,10,100,100,3,3
12-Matrix,124,11,150,100,2,2.2
12-Matrix,125,0,0,0,2,2.2
12-Matrix,125,1,50,0,3,3
12-Matrix,125,2,100,0,3,3
12-Matrix,125,3,150,0,2,2.2
12-Matrix,125,4,0,50,3,2.9333334
12-Matrix,125,5,50,50,4,3.8500001
12-Matrix,125,6,100,50,4,3.8500001
12-Matrix,125,7,150,50,3,2.9333334
12-Matrix,125,8,0,100,2,2.2
12-Matrix,125,9,50,100,3,3
12-Matrix,125,10,100,100,3,3
12-Matrix,125,11,150,100,2,2.2
12-Matrix,126,0,0,0,2,2.2
12-Matrix,126,1,50,0,3,3
12-Matrix,126,2,100,0,3,3
12-Matrix,126,3,150,0,2,2.2
12-Matrix,126,4,0,50,3,2.9333334
12-Matrix,126,5,50,50,4,3.8500001
12-Matrix,126,6,100,50,4,3.8500001
12-Matrix,126,7,150,50,3,2.9333334
12-Matrix,126,8,0,100,2,2.2
12-Matrix,126,9,50,100,3,3
12-Matrix,126,10,100,100,3,3
12-Matrix,126,11,150,100,2,2.2
12-Matrix,127,0,0,0,2,2.2
12-Matrix,127,1,50,0,3,3
12-Matrix,127,2,100,0,3,3
12-Matrix,127,3,150,0,2,2.2
12-Matrix,127,4,0,50,3,2.9333334
12-Matrix,127,5,50,50,4,3.8500001
12-Matrix,127,6,100,50,4,3.8500001
12-Matrix,127,7,150,50,3,2.9333334
12-Matrix,127,8,0,100,2,2.2
12-Matrix,127,9,50,100,3,3
12-Matrix,127,10,100,100,3,3
12-Matrix,127,11,150,100,2,2.2
12-Matrix,128,0,0,0,2,2.2
12-Matrix,128,1,50,0,3,3
12-Matrix,128,2,100,0,3,3
12-Matrix,128,3,150,0,2,2.2
12-Matrix,128,4,0,50,3,2.9333334
12-Matrix,128,5,50,50,4,3.8500001
12-Matrix,128,6,100,50,4,3.8500001
12-Matrix,128,7,150,50,3,2.9333334
12-Matrix,128,8,0,100,2,2.2
12-Matrix,128,9,50,100,3,3
12-Matrix,128,10,100,100,3,3
12-Matrix,128,11,150,100,2,2.2
12-Matrix,129,0,0,0,2,2.2
12-Matrix,129,1,50,0,3,3
12-Matrix,129,2,100,0,3,3
12-Matrix,129,3,150,0,2,2.2
12-Matrix,129,4,0,50,3,2.9333334
12-Matrix,129,5,50,50,4,3.8500001
12-Matrix,129,6,100,50,4,3.8500001
12-Matrix,129,7,150,50,3,2.9333334
12-Matrix,129,8,0,100,2,2.2
12-Matrix,129,9,50,100,3,3
12-Matrix,129,10,100,100,3,3
12-Matrix,129,11,150,100,2,2.2
12-Matrix,130,0,0,0,2,2.2
12-Matrix,130,1,50,0,3,3
12-Matrix,130,2,100,0,3,3
12-Matrix,130,3,150,0,2,2.2
12-Matrix,130,4,0,50,3,2.9333334
12-Matrix,130,5,50,50,4,3.8500001
12-Matrix,130,6,100,50,4,3.8500001
12-Matrix,130,7,150,50,3,2.9333334
12-Matrix,130,8,0,100,2,2.2
12-Matrix,130,9,50,100,3,3
12-Matrix,130,10,100,100,3,3
12-Matrix,130,11,150,100,2,2.2
12-Matrix,131,0,0,0,2,2.2
12-Matrix,131,1,50,0,3,3
12-Matrix,131,2,100,0,3,3
12-Matrix,131,3,150,0,2,2.2
12-Matrix,131,4,0,50,3,2.9333334
12-Matrix,131,5,50,50,4,3.8500001
12-Matrix,131,6,100,50,4,3.8500001
12-Matrix,131,7,150,50,3,2.9333334
12-Matrix,131,8,0,100,2,2.2
12-Matrix,131,9,50,100,3,3
12-Matrix,131,10,100,100,3,3
12-Matrix,131,11,150,100,2,2.2
12-Matrix,132,0,0,0,2,2.2
12-Matrix,132,1,50,0,3,3
12-Matrix,132,2,100,0,3,3
12-Matrix,132,3,150,0,2,2.2
12-Matrix,132,4,0,50,3,2.9333334
12-Matrix,132,5,50,50,4,3.8500001
12-Matrix,132,6,100,50,4,3.8500001
12-Matrix,132,7,150,50,3,2.9333334
12-Matrix,132,8,0,100,2,2.2
12-Matrix,132,9,50,100,3,3
12-Matrix,132,10,100,100,3,3
12-Matrix,132,11,150,100,2,2.2
12-Matrix,133,0,0,0,2,2.2
12-Matrix,133,1,50,0,3,3
12-Matrix,133,2,100,0,3,3
12-Matrix,133,3,150,0,2,2.2
12-Matrix,133,4,0,50,3,2.9333334
12-Matrix,133,5,50,50,4,3.8500001
12-Matrix,133,6,100,50,4,3.8500001
12-Matrix,133,7,150,50,3,2.9333334
12-Matrix,133,8,0,100,2,2.2
12-Matrix,133,9,50,100,3,3
12-Matrix,133,10,100,100,3,3
12-Matrix,133,11,150,100,2,2.2
12-Matrix,134,0,0,0,2,2.2
12-Matrix,134,1,50,0,3,3
12-Matrix,134,2,100,0,3,3
12-Matrix,134,3,150,0,2,2.2
12-Matrix,134,4,0,50,3,2.9333334
12-Matrix,134,5,50,50,4,3.8500001
12-Matrix,134,6,100,50,4,3.8500001
12-Matrix,134,7,150,50,3,2.9333334
12-Matrix,134,8,0,100,2,2.2
12-Matrix,134,9,50,100,3,3
12-Matrix,134,10,100,100,3,3
12-Matrix,134,11,150,100,2,2.2
12-Matrix,135,0,0,0,2,2.2
12-Matrix,135,1,50,0,3,3
12-Matrix,135,2,100,0,3,3
12-Matrix,135,3,150,0,2,2.2
12-Matrix,135,4,0,50,3,2.9333334
12-Matrix,135,5,50,50,4,3.8500001
12-Matrix,135,6,100,50,4,3.8500001
12-Matrix,135,7,150,50,3,2.9333334
12-Matrix,135,8,0,100,2,2.2
12-Matrix,135,9,50,100,3,3
12-Matrix,135,10,100,100,3,3
12-Matrix,135,11,150,100,2,2.2
12-Matrix,136,0,0,0,2,2.2
12-Matrix,136,1,50,0,3,3
12-Matrix,136,2,100,0,3,3
12-Matrix,136,3,150,0,2,2.2
12-Matrix,136,4,0,50,3,2.9333334
12-Matrix,136,5,50,50,4,3.8500001
12-Matrix,136,6,100,50,4,3.8500001
12-Matrix,136,7,150,50,3,2.9333334
12-Matrix,136,8,0,100,2,2.2
12-Matrix,136,9,50,100,3,3
12-Matrix,136,10,100,100,3,3
12-Matrix,136,11,150,100,2,2.2
12-Matrix,137,0,0,0,2,2.2
12-Matrix,137,1,50,0,3,3
12-Matrix,137,2,100,0,3,3
12-Matrix,137,3,150,0,2,2.2
12-Matrix,137,4,0,50,3,2.9333334
12-Matrix,137,5,50,50,4,3.8500001
12-Matrix,137,6,100,50,4,3.8500001
12-Matrix,137,7,150,50,3,2.9333334
12-Matrix,137,8,0,100,2,2.2
12-Matrix,137,9,50,100,3,3
12-Matrix,137,10,100,100,3,3
12-Matrix,137,11,150,100,2,2.2
12-Matrix,138,0,0,0,2,2.2
12-Matrix,138,1,50,0,3,3
12-Matrix,138,2,100,0,3,3
12-Matrix,138,3,150,0,2,2.2
12-Matrix,138,4,0,50,3,2.9333334
12-Matrix,138,5,50,50,4,3.8500001
12-Matrix,138,6,100,50,4,3.8500001
12-Matrix,138,7,150,50,3,2.9333334
12-Matrix,138,8,0,100,2,2.2
12-Matrix,138,9,50,100,3,3
12-Matrix,138,10,100,100,3,3
12-Matrix,138,11,150,100,2,2.2
12-Matrix,139,0,0,0,2,2.2
12-Matrix,139,1,50,0,3,3
12-Matrix,139,2,100,0,3,3
12-Matrix,139,3,150,0,2,2.2
12-Matrix,139,4,0,50,3,2.9333334
12-Matrix,139,5,50,50,4,3.8500001
12-Matrix,139,6,100,50,4,3.8500001
12-Matrix,139,7,150,50,3,2.9333334
12-Matrix,139,8,0,100,2,2.2
12-Matrix,139,9,50,100,3,3
12-Matrix,139,10,100,100,3,3
12-Matrix,139,11,150,100,2,2.2
12-Matrix,140,0,0,0,2,2.2
12-Matrix,140,1,50,0,3,3
12-Matrix,140,2,100,0,3,3
12-Matrix,140,3,150,0,2,2.2
12-Matrix,140,4,0,50,3,2.9333334
12-Matrix,140,5,50,50,4,3.8500001
12-Matrix,140,6,100,50,4,3.8500001
12-Matrix,140,7,150,50,3,2.9333334
12-Matrix,140,8,0,100,2,2.2
12-Matrix,140,9,50,100,3,3
12-Matrix,140,10,100,100,3,3
12-Matrix,140,11,150,100,2,2.2
12-Matrix,141,0,0,0,2,2.2
12-Matrix,141,1,50,0,3,3
12-Matrix,141,2,100,0,3,3
12-Matrix,141,3,150,0,2,2.2
12-Matrix,141,4,0,50,3,2.9333334
12-Matrix,141,5,50,50,4,3.8500001
12-Matrix,141,6,100,50,4,3.8500001
12-Matrix,141,7,150,50,3,2.9333334
12-Matrix,141,8,0,100,2,2.2
12-Matrix,141,9,50,100,3,3
12-Matrix,141,10,100,100,3,3
12-Matrix,141,11,150,100,2,2.2
12-Matrix,142,0,0,0,2,2.2
12-Matrix,142,1,50,0,3,3
12-Matrix,142,2,100,0,3,3
12-Matrix,142,3,150,0,2,2.2
12-Matrix,142,4,0,50,3,2.9333334
12-Matrix,142,5,50,50,4,3.8500001
12-Matrix,142,6,100,50,4,3.8500001
12-Matrix,142,7,150,50,3,2.9333334
12-Matrix,142,8,0,100,2,2.2
12-Matrix,142,9,50,100,3,3
12-Matrix,142,10,100,100,3,3
12-Matrix,142,11,150,100,2,2.2
12-Matrix,143,0,0,0,2,2.2
12-Matrix,143,1,50,0,3,3
12-Matrix,143,2,100,0,3,3
12-Matrix,143,3,150,0,2,2.2
12-Matrix,143,4,0,50,3,2.9333334
12-Matrix,143,5,50,50,4,3.8500001
12-Matrix,143,6,100,50,4,3.8500001
12-Matrix,143,7,150,50,3,2.9333334
12-Matrix,143,8,0,100,2,2.2
12-Matrix,143,9,50,100,3,3
12-Matrix,143,10,100,100,3,3
12-Matrix,143,11,150,100,2,2.2
12-Matrix,144,0,0,0,2,2.2
12-Matrix,144,1,50,0,3,3
12-Matrix,144,2,100,0,3,3
12-Matrix,144,3,150,0,2,2.2
12-Matrix,144,4,0,50,3,2.9333334
12-Matrix,144,5,50,50,4,3.8500001
12-Matrix,144,6,100,50,4,3.8500001
12-Matrix,144,7,150,50,3,2.9333334
12-Matrix,144,8,0,100,2,2.2
12-Matrix,144,9,50,100,3,3
12-Matrix,144,10,100,100,3,3
12-Matrix,144,11,150,100,2,2.2
12-Matrix,145,0,0,0,2,2.2
12-Matrix,145,1,50,0,3,3
12-Matrix,145,2,100,0,3,3
12-Matrix,145,3,150,0,2,2.2
12-Matrix,145,4,0,50,3,2.9333334
12-Matrix,145,5,50,50,4,3.8500001
12-Matrix,145,6,100,50,4,3.8500001
12-Matrix,145,7,150,50,3,2.9333334
12-Matrix,145,8,0,100,2,2.2
12-Matrix,145,9,50,100,3,3
12-Matrix,145,10,100,100,3,3
12-Matrix,145,11,150,100,2,2.2
12-Matrix,146,0,0,0,2,2.2
12-Matrix,146,1,50,0,3,3
12-Matrix,146,2,100,0,3,3
12-Matrix,146,3,150,0,2,2.2
12-Matrix,146,4,0,50,3,2.9333334
12-Matrix,146,5,50,50,4,3.8500001
12-Matrix,146,6,100,50,4,3.8500001
12-Matrix,146,7,150,50,3,2.9333334
12-Matrix,146,8,0,100,2,2.2
12-Matrix,146,9,50,100,3,3
12-Matrix,146,10,100,100,3,3
12-Matrix,146,11,150,100,2,2.2
12-Matrix,147,0,0,0,2,2.2
12-Matrix,147,1,50,0,3,3
12-Matrix,147,2,100,0,3,3
12-Matrix,147,3,150,0,2,2.2
12-Matrix,147,4,0,50,3,2.9333334
12-Matrix,147,5,50,50,4,3.8500001
12-Matrix,147,6,100,50,4,3.8500001
12-Matrix,147,7,150,50,3,2.9333334
12-Matrix,147,8,0,100,2,2.2
12-Matrix,147,9,50,100,3,3
12-Matrix,147,10,100,100,3,3
12-Matrix,147,11,150,100,2,2.2
12-Matrix,148,0,0,0,2,2.2
12-Matrix,148,1,50,0,3,3
12-Matrix,148,2,100,0,3,3
12-Matrix,148,3,150,0,2,2.2
12-Matrix,148,4,0,50,3,2.9333334
12-Matrix,148,5,50,50,4,3.8500001
12-Matrix,148,6,100,50,4,3.8500001
12-Matrix,148,7,150,50,3,2.9333334
12-Matrix,148,8,0,100,2,2.2
12-Matrix,148,9,50,100,3,3
12-Matrix,148,10,100,100,3,3
12-Matrix,148,11,150,100,2,2.2
12-Matrix,149,0,0,0,2,2.2
12-Matrix,149,1,50,0,3,3
12-Matrix,149,2,100,0,3,3
12-Matrix,149,3,150,0,2,2.2
12-Matrix,149,4,0,50,3,2.9333334
12-Matrix,149,5,50,50,4,3.8500001
12-Matrix,149,6,100,50,4,3.8500001
12-Matrix,149,7,150,50,3,2.9333334
12-Matrix,149,8,0,100,2,2.2
12-Matrix,149,9,50,100,3,3
12-Matrix,149,10,100,100,3,3
12-Matrix,149,11,150,100,2,2.2
12-Matrix,150,0,0,0,2,2.2
12-Matrix,150,1,50,0,3,3
12-Matrix,150,2,100,0,3,3
12-Matrix,150,3,150,0,2,2.2
12-Matrix,150,4,0,50,3,2.9333334
12-Matrix,150,5,50,50,4,3.8500001
12-Matrix,150,6,100,50,4,3.8500001
12-Matrix,150,7,150,50,3,2.9333334
12-Matrix,150,8,0,100,2,2.2
12-Matrix,150,9,50,100,3,3
12-Matrix,150,10,100,100,3,3
12-Matrix,150,11,150,100,2,2.2
12-Matrix,151,0,0,0,2,2.2
12-Matrix,151,1,50,0,3,3
12-Matrix,151,2,100,0,3,3
12-Matrix,151,3,150,0,2,2.2
12-Matrix,151,4,0,50,3,2.9333334
12-Matrix,151,5,50,50,4,3.8500001
12-Matrix,151,6,100,50,4,3.8500001
12-Matrix,151,7,150,50,3,2.9333334
12-Matrix,151,8,0,100,2,2.2
12-Matrix,151,9,50,100,3,3
12-Matrix,151,10,100,100,3,3
12-Matrix,151,11,150,100,2,2.2
12-Matrix,152,0,0,0,2,2.2
12-Matrix,152,1,50,0,3,3
12-Matrix,152,2,100,0,3,3
12-Matrix,152,3,150,0,2,2.2
12-Matrix,152,4,0,50,3,2.9333334
12-Matrix,152,5,50,50,4,3.8500001
12-Matrix,152,6,100,50,4,3.8500001
12-Matrix,152,7,150,50,3,2.9333334
12-Matrix,152,8,0,100,2,2.2
12-Matrix,152,9,50,100,3,3
12-Matrix,152,10,100,100,3,3
12-Matrix,152,11,150,100,2,2.2
12-Matrix,153,0,0,0,2,2.2
12-Matrix,153,1,50,0,3,3
12-Matrix,153,2,100,0,3,3
12-Matrix,153,3,150,0,2,2.2
12-Matrix,153,4,0,50,3,2.9333334
12-Matrix,153,5,50,50,4,3.8500001
12-Matrix,153,6,100,50,4,3.8500001
12-Matrix,153,7,150,50,3,2.9333334
12-Matrix,153,8,0,100,2,2.2
12-Matrix,153,9,50,100,3,3
12-Matrix,153,10,100,100,3,3
12-Matrix,153,11,150,100,2,2.2
12-Matrix,154,0,0,0,2,2.2
12-Matrix,154,1,50,0,3,3
12-Matrix,154,2,100,0,3,3
12-Matrix,154,3,150,0,2,2.2
12-Matrix,154,4,0,50,3,2.9333334
12-Matrix,154,5,50,50,4,3.8500001
12-Matrix,154,6,100,50,4,3.8500001
12-Matrix,154,7,150,50,3,2.9333334
12-Matrix,154,8,0,100,2,2.2
12-Matrix,154,9,50,100,3,3
12-Matrix,154,10,100,100,3,3
12-Matrix,154,11,150,100,2,2.2
12-Matrix,155,0,0,0,2,2.2
12-Matrix,155,1,50,0,3,3
12-Matrix,155,2,100,0,3,3
12-Matrix,155,3,150,0,2,2.2
12-Matrix,155,4,0,50,3,2.9333334
12-Matrix,155,5,50,50,4,3.8500001
12-Matrix,155,6,100,50,4,3.8500001
12-Matrix,155,7,150,50,3,2.9333334
12-Matrix,155,8,0,100,2,2.2
12-Matrix,155,9,50,100,3,3
12-Matrix,155,10,100,100,3,3
12-Matrix,155,11,150,100,2,2.2
12-Matrix,156,0,0,0,2,2.2
12-Matrix,156,1,50,0,3,3
12-Matrix,156,2,100,0,3,3
12-Matrix,156,3,150,0,2,2.2
12-Matrix,156,4,0,50,3,2.9333334
12-Matrix,156,5,50,50,4,3.8500001
12-Matrix,156,6,100,50,4,3.8500001
12-Matrix,156,7,150,50,3,2.9333334
12-Matrix,156,8,0,100,2,2.2
12-Matrix,156,9,50,100,3,3
12-Matrix,156,10,100,100,3,3
12-Matrix,156,11,150,100,2,2.2
12-Matrix,157,0,0,0,2,2.2
12-Matrix,157,1,50,0,3,3
12-Matrix,157,2,100,0,3,3
12-Matrix,157,3,150,0,2,2.2
12-Matrix,157,4,0,50,3,2.9333334
12-Matrix,157,5,50,50,4,3.8500001
12-Matrix,157,6,100,50,4,3.8500001
12-Matrix,157,7,150,50,3,2.9333334
12-Matrix,157,8,0,100,2,2.2
12-Matrix,157,9,50,100,3,3
12-Matrix,157,10,100,100,3,3
12-Matrix,157,11,150,100,2,2.2
12-Matrix,158,0,0,0,2,2.2
12-Matrix,158,1,50,0,3,3
12-Matrix,158,2,100,0,3,3
12-Matrix,158,3,150,0,2,2.2
12-Matrix,158,4,0,50,3,2.9333334
12-Matrix,158,5,50,50,4,3.8500001
12-Matrix,158,6,100,50,4,3.8500001
12-Matrix,158,7,150,50,3,2.9333334
12-Matrix,158,8,0,100,2,2.2
12-Matrix,158,9,50,100,3,3
12-Matrix,158,10,100,100,3,3
12-Matrix,158,11,150,100,2,2.2
12-Matrix,159,0,0,0,2,2.2
12-Matrix,159,1,50,0,3,3
12-Matrix,159,2,100,0,3,3
12-Matrix,159,3,150,0,2,2.2
12-Matrix,159,4,0,50,3,2.9333334
12-Matrix,159,5,50,50,4,3.8500001
12-Matrix,159,6,100,50,4,3.8500001
12-Matrix,159,7,150,50,3,2.9333334
12-Matrix,159,8,0,100,2,2.2
12-Matrix,159,9,50,100,3,3
12-Matrix,159,10,100,100,3,3
12-Matrix,159,11,150,100,2,2.2
12-Matrix,160,0,0,0,2,2.2
12-Matrix,160,1,50,0,3,3
12-Matrix,160,2,100,0,3,3
12-Matrix,160,3,150,0,2,2.2
12-Matrix,160,4,0,50,3,2.9333334
12-Matrix,160,5,50,50,4,3.8500001
12-Matrix,160,6,100,50,4,3.8500001
12-Matrix,160,7,150,50,3,2.9333334
12-Matrix,160,8,0,100,2,2.2
12-Matrix,160,9,50,100,3,3
12-Matrix,160,10,100,100,3,3
12-Matrix,160,11,150,100,2,2.2
12-Matrix,161,0,0,0,2,2.2
12-Matrix,161,1,50,0,3,3
12-Matrix,161,2,100,0,3,3
12-Matrix,161,3,150,0,2,2.2
12-Matrix,161,4,0,50,3,2.9333334
12-Matrix,161,5,50,50,4,3.8500001
12-Matrix,161,6,100,50,4,3.8500001
12-Matrix,161,7,150,50,3,2.9333334
12-Matrix,161,8,0,100,2,2.2
12-Matrix,161,9,50,100,3,3
12-Matrix,161,10,100,100,3,3
12-Matrix,161,11,150,100,2,2.2
12-Matrix,162,0,0,0,2,2.2
12-Matrix,162,1,50,0,3,3
12-Matrix,162,2,100,0,3,3
12-Matrix,162,3,150,0,2,2.2
12-Matrix,162,4,0,50,3,2.9333334
12-Matrix,162,5,50,50,4,3.8500001
12-Matrix,162,6,100,50,4,3.8500001
12-Matrix,162,7,150,50,3,2.9333334
12-Matrix,162,8,0,100,2,2.2
12-Matrix,162,9,50,100,3,3
12-Matrix,162,10,100,100,3,3
12-Matrix,162,11,150,100,2,2.2
12-Matrix,163,0,0,0,2,2.2
12-Matrix,163,1,50,0,3,3
12-Matrix,163,2,100,0,3,3
12-Matrix,163,3,150,0,2,2.2
12-Matrix,163,4,0,50,3,2.9333334
12-Matrix,163,5,50,50,4,3.8500001
12-Matrix,163,6,100,50,4,3.8500001
12-Matrix,163,7,150,50,3,2.9333334
12-Matrix,163,8,0,100,2,2.2
12-Matrix,163,9,50,100,3,3
12-Matrix,163,10,100,100,3,3
12-Matrix,163,11,150,100,2,2.2
12-Matrix,164,0,0,0,2,2.2
12-Matrix,164,1,50,0,3,3
12-Matrix,164,2,100,0,3,3
12-Matrix,164,3,150,0,2,2.2
12-Matrix,164,4,0,50,3,2.9333334
12-Matrix,164,5,50,50,4,3.8500001
12-Matrix,164,6,100,50,4,3.8500001
12-Matrix,164,7,150,50,3,2.9333334
12-Matrix,164,8,0,100,2,2.2
12-Matrix,164,9,50,100,3,3
12-Matrix,164,10,100,100,3,3
12-Matrix,164,11,150,100,2,2.2
12-Matrix,165,0,0,0,2,2.2
12-Matrix,165,1,50,0,3,3
12-Matrix,165,2,100,0,3,3
12-Matrix,165,3,150,0,2,2.2
12-Matrix,165,4,0,50,3,2.9333334
12-Matrix,165,5,50,50,4,3.8500001
12-Matrix,165,6,100,50,4,3.8500001
12-Matrix,165,7,150,50,3,2.9333334
12-Matrix,165,8,0,100,2,2.2
12-Matrix,165,9,50,100,3,3
12-Matrix,165,10,100,100,3,3
12-Matrix,165,11,150,100,2,2.2
12-Matrix,166,0,0,0,2,2.2
12-Matrix,166,1,50,0,3,3
12-Matrix,166,2,100,0,3,3
12-Matrix,166,3,150,0,2,2.2
12-Matrix,166,4,0,50,3,2.9333334
12-Matrix,166,5,50,50,4,3.8500001
12-Matrix,166,6,100,50,4,3.8500001
12-Matrix,166,7,150,50,3,2.9333334
12-Matrix,166,8,0,100,2,2.2
12-Matrix,166,9,50,100,3,3
12-Matrix,166,10,100,100,3,3
12-Matrix,166,11,150,100,2,2.2
12-Matrix,167,0,0,0,2,2.2
12-Matrix,167,1,50,0,3,3
12-Matrix,167,2,100,0,3,3
12-Matrix,167,3,150,0,2,2.2
12-Matrix,167,4,0,50,3,2.9333334
12-Matrix,167,5,50,50,4,3.8500001
12-Matrix,167,6,100,50,4,3.8500001
12-Matrix,167,7,150,50,3,2.9333334
12-Matrix,167,8,0,100,2,2.2
12-Matrix,167,9,50,100,3,3
12-Matrix,167,10,100,100,3,3
12-Matrix,167,11,150,100,2,2.2
12-Matrix,168,0,0,0,2,2.2
12-Matrix,168,1,50,0,3,3
12-Matrix,168,2,100,0,3,3
12-Matrix,168,3,150,0,2,2.2
12-Matrix,168,4,0,50,3,2.9333334
12-Matrix,168,5,50,50,4,3.8500001
12-Matrix,168,6,100,50,4,3.8500001
12-Matrix,168,7,150,50,3,2.9333334
12-Matrix,168,8,0,100,2,2.2
12-Matrix,168,9,50,100,3,3
12-Matrix,168,10,100,100,3,3
12-Matrix,168,11,150,100,2,2.2
12-Matrix,169,0,0,0,2,2.2
12-Matrix,169,1,50,0,3,3
12-Matrix,169,2,100,0,3,3
12-Matrix,169,3,150,0,2,2.2
12-Matrix,169,4,0,50,3,2.9333334
12-Matrix,169,5,50,50,4,3.8500001
12-Matrix,169,6,100,50,4,3.8500001
12-Matrix,169,7,150,50,3,2.9333334
12-Matrix,169,8,0,100,2,2.2
12-Matrix,169,9,50,100,3,3
12-Matrix,169,10,100,100,3,3
12-Matrix,169,11,150,100,2,2.2
12-Matrix,170,0,0,0,2,2.2
12-Matrix,170,1,50,0,3,3
12-Matrix,170,2,100,0,3,3
12-Matrix,170,3,150,0,2,2.2
12-Matrix,170,4,0,50,3,2.9333334
12-Matrix,170,5,50,50,4,3.8500001
12-Matrix,170,6,100,50,4,3.8500001
12-Matrix,170,7,150,50,3,2.9333334
12-Matrix,170,8,0,100,2,2.2
12-Matrix,170,9,50,100,3,3
12-Matrix,170,10,100,100,3,3
12-Matrix,170,11,150,100,2,2.2
12-Matrix,171,0,0,0,2,2.2
12-Matrix,171,1,50,0,3,3
12-Matrix,171,2,100,0,3,3
12-Matrix,171,3,150,0,2,2.2
12-Matrix,171,4,0,50,3,2.9333334
12-Matrix,171,5,50,50,4,3.8500001
12-Matrix,171,6,100,50,4,3.8500001
12-Matrix,171,7,150,50,3,2.9333334
12-Matrix,171,8,0,100,2,2.2
12-Matrix,171,9,50,100,3,3
12-Matrix,171,10,100,100,3,3
12-Matrix,171,11,150,100,2,2.2
12-Matrix,172,0,0,0,2,2.2
12-Matrix,172,1,50,0,3,3
12-Matrix,172,2,100,0,3,3
12-Matrix,172,3,150,0,2,2.2
12-Matrix,172,4,0,50,3,2.9333334
12-Matrix,172,5,50,50,4,3.8500001
12-Matrix,172,6,100,50,4,3.8500001
12-Matrix,172,7,150,50,3,2.9333334
12-Matrix,172,8,0,100,2,2.2
12-Matrix,172,9,50,100,3,3
